area,package,file,language,symbol,kind,exported,async,component,line,referencesKnown,notes,refactorCandidate
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,AmortizationRow,interface,yes,no,no,2048,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,amortize,function,yes,no,no,2056,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,simulatePrepayment,function,yes,no,no,2089,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,TransactionFilter,interface,yes,no,no,2119,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,queryTransactions,function,yes,no,no,2130,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,CaptureCandidateFilter,interface,yes,no,no,2150,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,queryCaptureCandidates,function,yes,no,no,2155,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,sumMoney,function,yes,no,no,2168,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,formatBalance,function,yes,no,no,2174,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,clampConfidence,function,no,no,no,2182,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,deriveRawHash,function,no,no,no,2186,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,stableStringify,function,no,no,no,2190,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/index.ts,ts,hashString,function,no,no,no,2200,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,,file,no,no,no,1,imports:1,188 lines,derived-index-hot-path
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,LedgerIndexes,interface,yes,no,no,7,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,buildLedgerIndexes,function,yes,no,no,36,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,indexedAccountBalance,function,yes,no,no,96,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,applyTransactionToBalances,function,no,no,no,102,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,amountInCurrency,function,no,no,no,142,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,transferCounterAmountMinor,function,no,no,no,153,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,convertMinor,function,no,no,no,163,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,compareTransactionsDescending,function,no,no,no,175,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,compareTransactionsAscending,function,no,no,no,179,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/services/indexes.ts,ts,pushMapItem,function,no,no,no,183,,,index-performance-review
packages/ledger,@1wallet/ledger,packages/ledger/src/store/index.ts,ts,,file,no,no,no,1,imports:1,3 lines,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,,file,no,no,no,1,imports:2,337 lines,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,MemoryStore,class,yes,no,no,20,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,MemoryStore.constructor,constructor,no,no,no,23,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,MemoryStore.load,method,no,yes,no,27,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,MemoryStore.save,method,no,yes,no,31,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,MemoryStore.clear,method,no,yes,no,35,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVAdapter,interface,yes,no,no,44,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVStore,class,yes,no,no,50,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVStore.constructor,constructor,no,no,no,51,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVStore.load,method,no,yes,no,56,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVStore.save,method,no,yes,no,78,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,KVStore.clear,method,no,yes,no,82,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,normalizeLedgerState,function,yes,no,no,87,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,isLegacySnapshotAxisForexCard,function,no,no,no,180,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,isSeedExchangeRateRecord,function,no,no,no,188,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,removeGeneratedScheduledTransactions,function,no,no,no,194,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,repairForeignPostedAmounts,function,no,no,no,206,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,repairedBaseAmount,function,no,no,no,248,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,rateBetweenExchangeRates,function,no,no,no,269,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,latestExchangeRate,function,no,no,no,284,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,rateTimestamp,function,no,no,no,294,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,nearlyEqual,function,no,no,no,298,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,collectEnabledCurrencies,function,no,no,no,302,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/memory.ts,ts,add,const-function,no,no,no,309,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,,file,no,no,no,1,imports:12,430 lines,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,ExchangeRateSource,type,yes,no,no,15,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,ExchangeRateRecord,interface,yes,no,no,17,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,NotificationPreferences,interface,yes,no,no,27,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,AutoCaptureRunSummary,interface,yes,no,no,49,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,AutoCaptureSmsPreferences,interface,yes,no,no,63,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,AutoCapturePreferences,interface,yes,no,no,72,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,FutureGenerationFrequency,type,yes,no,no,79,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,PlannedPaymentKind,type,yes,no,no,80,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,PlannedPaymentPostMode,type,yes,no,no,90,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,MessageCategoryKeywordRule,interface,yes,no,no,92,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,FutureGenerationRule,interface,yes,no,no,103,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,ThemePreference,type,yes,no,no,129,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,ThemeAccentSource,type,yes,no,no,130,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,ThemeAccentPreference,interface,yes,no,no,132,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,OnboardingUseCase,type,yes,no,no,137,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,UserProfilePreferences,interface,yes,no,no,145,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,LedgerState,interface,yes,no,no,155,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,LedgerStore,interface,yes,no,no,199,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,LEDGER_STATE_VERSION,const,yes,no,no,205,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,emptyState,function,yes,no,no,207,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,defaultUserProfilePreferences,function,yes,no,no,243,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeUserProfilePreferences,function,yes,no,no,247,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,DEFAULT_AUTO_CAPTURE_TRIGGER_KEYWORDS,const,yes,no,no,261,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,defaultAutoCapturePreferences,function,yes,no,no,292,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeAutoCapturePreferences,function,yes,no,no,307,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,defaultNotificationPreferences,function,yes,no,no,327,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,clampAutoPostConfidence,function,no,no,no,347,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,clampSmsScanLimit,function,no,no,no,352,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizePreferenceList,function,no,no,no,357,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeDisplayName,function,no,no,no,372,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeOnboardingUseCases,function,no,no,no,378,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeRunSummary,function,no,no,no,396,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,normalizeReasonCounts,function,no,no,no,415,,,
packages/ledger,@1wallet/ledger,packages/ledger/src/store/types.ts,ts,nonNegativeInteger,function,no,no,no,427,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/archive.test.cjs,js,,file,no,no,no,1,imports:0,390 lines,
packages/ledger,@1wallet/ledger,packages/ledger/test/loans.test.cjs,js,,file,no,no,no,1,imports:0,483 lines,
packages/ledger,@1wallet/ledger,packages/ledger/test/loans.test.cjs,js,localDateKey,function,no,no,no,477,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,,file,no,no,no,1,imports:0,1049 lines,large-file
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,runMigrationFixture,function,no,yes,no,944,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,getItem,method,no,no,no,974,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,setItem,method,no,no,no,977,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,removeItem,method,no,no,no,980,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,getItem,method,no,no,no,1017,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,setItem,method,no,no,no,1020,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,removeItem,method,no,no,no,1023,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/messages.test.cjs,js,localDateKey,function,no,no,no,1034,,,
packages/ledger,@1wallet/ledger,packages/ledger/test/walletCsv.test.cjs,js,,file,no,no,no,1,imports:0,400 lines,
packages/ledger,@1wallet/ledger,packages/ledger/tsconfig.json,json,,file,no,no,no,1,imports:0,11 lines,
packages/state,@1wallet/state,packages/state/package.json,json,,file,no,no,no,1,imports:0,26 lines,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,,file,no,no,no,1,imports:3,92 lines,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,INTERNET_RATE_PROVIDER,const,yes,no,no,5,,,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,ExchangeRateRefreshResult,interface,yes,no,no,7,,,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,exchangeRateRefreshTargets,function,yes,no,no,18,,,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,exchangeRateRefreshKey,function,yes,no,no,28,,,
packages/state,@1wallet/state,packages/state/src/fxRates.ts,ts,refreshInternetExchangeRates,function,yes,yes,no,34,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,,file,no,no,no,1,imports:0,587 lines,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,LedgerContextValue,interface,no,no,no,78,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,LedgerSaveStatus,type,no,no,no,150,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,SaveResolver,type,no,no,no,152,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,LedgerProviderProps,interface,yes,no,no,161,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,LedgerProvider,function,yes,no,yes,168,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,useLedger,function,yes,no,no,506,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,cloneState,function,no,no,no,512,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,cloneLedgerState,function,no,no,no,519,,,
packages/state,@1wallet/state,packages/state/src/index.tsx,tsx,errorMessage,function,no,no,no,584,,,
packages/state,@1wallet/state,packages/state/tsconfig.json,json,,file,no,no,no,1,imports:0,12 lines,
packages/ui,@1wallet/ui,packages/ui/package.json,json,,file,no,no,no,1,imports:0,17 lines,
packages/ui,@1wallet/ui,packages/ui/src/index.ts,ts,,file,no,no,no,1,imports:0,239 lines,
packages/ui,@1wallet/ui,packages/ui/src/index.ts,ts,tokens,const,yes,no,no,101,,,
packages/ui,@1wallet/ui,packages/ui/src/index.ts,ts,Tokens,type,yes,no,no,237,,,
packages/ui,@1wallet/ui,packages/ui/src/index.ts,ts,MaterialThemeMode,type,yes,no,no,238,,,
packages/ui,@1wallet/ui,packages/ui/tsconfig.json,json,,file,no,no,no,1,imports:0,9 lines,
packages/validation,@1wallet/validation,packages/validation/package.json,json,,file,no,no,no,1,imports:0,25 lines,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,,file,no,no,no,1,imports:0,272 lines,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,currencyCodeSchema,const,yes,no,no,3,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,moneySchema,const,yes,no,no,8,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountTypeSchema,const,yes,no,no,13,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,transactionTypeSchema,const,yes,no,no,29,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,transactionStatusSchema,const,yes,no,no,47,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,transactionSourceSchema,const,yes,no,no,49,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,captureCandidateStatusSchema,const,yes,no,no,61,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,captureSourceSchema,const,yes,no,no,69,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountMatchIdentifierKindSchema,const,yes,no,no,71,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountMatchIdentifierSchema,const,yes,no,no,82,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountMessageSourceHintsSchema,const,yes,no,no,89,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,autoCaptureRunSummarySchema,const,yes,no,no,95,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,autoCapturePreferencesSchema,const,yes,no,no,105,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,loanKindSchema,const,yes,no,no,119,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountLoanDetailsSchema,const,yes,no,no,132,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,accountCreateSchema,const,yes,no,no,155,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,transactionCreateSchema,const,yes,no,no,174,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,captureCandidateCreateSchema,const,yes,no,no,246,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,AccountCreateInput,type,yes,no,no,269,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,TransactionCreateInput,type,yes,no,no,270,,,
packages/validation,@1wallet/validation,packages/validation/src/index.ts,ts,CaptureCandidateCreateInput,type,yes,no,no,271,,,
packages/validation,@1wallet/validation,packages/validation/tsconfig.json,json,,file,no,no,no,1,imports:0,11 lines,
patches,1wallet,patches/react-native-get-sms-android@2.1.0.patch,patch,,file,yes,no,no,1,dependency-patch:pnpm,23 lines,
pnpm-lock.yaml,1wallet,pnpm-lock.yaml,yaml,,file,no,no,no,1,imports:0,15070 lines,
pnpm-workspace.yaml,1wallet,pnpm-workspace.yaml,yaml,,file,yes,no,no,1,repo-config,4 lines,
README.md,1wallet,README.md,markdown,,file,no,no,no,1,imports:0,85 lines,
screenshots,1wallet,screenshots/api31-launch.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/api31-settled.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/back-from-google.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/configured-bundle.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/configured-loaded.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/current-after-bundle.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/current-before-data-review.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/current-open-app-2.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/current-open-app.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/current-restored.png,asset,,file,yes,no,no,1,asset,,
screenshots,1wallet,screenshots/google-picker-next.png,asset,,file,yes,no,no,1,asset,,
